# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_truncation	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_truncation	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_exon_loss_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_canonical_start_codon	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
jgi.p|Rhisto1|572603	gene_4571	mRNA_4571	protein_coding	0	0	3	84	0	0	0	0	0	0	0	0	0	38	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	46
jgi.p|Rhisto1|572627	gene_4521	mRNA_4521	protein_coding	0	0	0	63	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
jgi.p|Rhisto1|572634	gene_4576	mRNA_4576	protein_coding	0	2	2	74	0	0	0	0	0	0	0	0	0	29	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	45
jgi.p|Rhisto1|572637	gene_4624	mRNA_4624	protein_coding	0	0	0	174	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73
jgi.p|Rhisto1|572638	gene_4805	mRNA_4805	protein_coding	0	0	1	130	0	0	0	0	0	0	0	0	0	66	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	64
jgi.p|Rhisto1|572654	gene_5033	mRNA_5033	protein_coding	0	0	0	76	0	0	0	0	0	0	0	0	0	30	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	44
jgi.p|Rhisto1|572667	gene_4486	mRNA_4486	protein_coding	1	1	4	68	0	0	0	0	0	0	0	0	0	44	0	1	0	0	4	0	0	0	0	0	0	0	0	0	1	24
jgi.p|Rhisto1|572682	gene_4688	mRNA_4688	protein_coding	0	3	2	93	0	0	0	0	0	0	0	0	0	50	0	0	0	1	2	0	0	0	0	0	0	0	0	0	3	42
jgi.p|Rhisto1|572713	gene_4786	mRNA_4786	protein_coding	0	4	4	88	0	0	0	0	0	0	0	0	0	34	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	54
jgi.p|Rhisto1|572725	gene_4750	mRNA_4750	protein_coding	0	0	0	68	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
jgi.p|Rhisto1|57274	gene_7167	mRNA_7167	protein_coding	1	5	1	119	0	0	0	0	3	0	0	0	0	59	0	1	0	10	1	0	0	0	0	2	0	0	0	0	3	49
jgi.p|Rhisto1|572744	gene_4981	mRNA_4981	protein_coding	0	3	1	140	0	0	0	0	0	1	0	0	0	70	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	70
jgi.p|Rhisto1|572753	gene_4984	mRNA_4984	protein_coding	0	0	1	126	0	0	0	0	0	0	0	0	0	75	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	48
jgi.p|Rhisto1|572754	gene_5038	mRNA_5038	protein_coding	0	0	0	91	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
jgi.p|Rhisto1|572799	gene_5354	mRNA_5354	protein_coding	0	1	2	61	0	0	0	0	0	0	0	0	0	36	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	25
jgi.p|Rhisto1|572809	gene_5439	mRNA_5439	protein_coding	0	4	1	103	0	0	0	0	0	0	0	0	0	35	0	0	0	11	1	0	0	0	0	0	0	0	0	0	4	57
jgi.p|Rhisto1|572843	gene_5340	mRNA_5340	protein_coding	2	2	3	66	0	0	0	0	0	0	0	0	0	40	0	2	0	6	3	0	0	0	0	0	0	0	0	0	2	20
jgi.p|Rhisto1|572847	gene_5546	mRNA_5546	protein_coding	0	0	0	81	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
jgi.p|Rhisto1|572879	gene_5393	mRNA_5393	protein_coding	0	1	2	69	0	0	0	0	0	0	0	0	0	41	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	28
jgi.p|Rhisto1|572892	gene_5275	mRNA_5275	protein_coding	0	2	3	125	0	0	0	0	0	0	0	0	0	63	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	62
jgi.p|Rhisto1|572943	gene_5223	mRNA_5223	protein_coding	0	0	0	36	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
jgi.p|Rhisto1|572955	gene_5508	mRNA_5508	protein_coding	0	6	0	93	0	0	0	0	0	0	0	0	0	44	0	0	0	17	0	0	0	0	0	4	0	0	0	0	2	36
jgi.p|Rhisto1|572959	gene_5535	mRNA_5535	protein_coding	0	0	1	104	0	0	0	0	0	0	0	0	0	51	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	53
jgi.p|Rhisto1|572980	gene_5443	mRNA_5443	protein_coding	0	0	0	134	0	0	0	0	0	0	0	0	0	57	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	73
jgi.p|Rhisto1|572982	gene_5580	mRNA_5580	protein_coding	0	1	0	116	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	63
jgi.p|Rhisto1|573051	gene_5369	mRNA_5369	protein_coding	0	3	0	99	0	0	0	0	0	0	0	0	0	39	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	57
jgi.p|Rhisto1|573089	gene_5121	mRNA_5121	protein_coding	0	1	0	120	0	0	0	0	0	0	0	0	0	54	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	63
jgi.p|Rhisto1|573090	gene_5524	mRNA_5524	protein_coding	0	0	0	64	0	0	0	0	0	0	0	0	0	19	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	43
jgi.p|Rhisto1|573119	gene_5260	mRNA_5260	protein_coding	0	1	1	93	0	0	0	0	0	0	0	0	0	55	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	37
jgi.p|Rhisto1|573144	gene_5611	mRNA_5611	protein_coding	1	3	0	130	0	0	0	0	0	0	0	0	0	54	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	76
jgi.p|Rhisto1|573161	gene_5554	mRNA_5554	protein_coding	1	3	0	76	0	0	0	0	0	0	0	0	0	45	0	0	0	4	0	0	0	1	0	3	0	0	0	0	1	30
jgi.p|Rhisto1|573259	gene_5125	mRNA_5125	protein_coding	0	0	1	84	0	0	0	0	0	0	0	0	0	20	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	62
jgi.p|Rhisto1|573263	gene_5409	mRNA_5409	protein_coding	1	4	1	72	0	0	0	0	0	0	0	0	0	26	0	1	0	0	1	0	0	0	0	1	0	0	1	0	4	46
jgi.p|Rhisto1|573265	gene_5205	mRNA_5205	protein_coding	0	0	0	84	0	0	0	0	0	0	0	0	0	42	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	38
jgi.p|Rhisto1|573289	gene_5086	mRNA_5086	protein_coding	0	0	2	119	0	0	0	0	0	0	0	0	0	41	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	78
jgi.p|Rhisto1|573319	gene_5496	mRNA_5496	protein_coding	2	8	5	89	0	0	0	0	0	0	0	0	0	35	0	2	0	4	5	0	0	0	0	5	0	0	0	0	4	54
jgi.p|Rhisto1|573320	gene_5425	mRNA_5425	protein_coding	0	1	1	42	0	0	0	0	0	0	0	0	0	21	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	19
jgi.p|Rhisto1|573324	gene_5545	mRNA_5545	protein_coding	0	0	0	86	0	0	0	0	0	0	0	0	0	37	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	44
jgi.p|Rhisto1|573330	gene_5639	mRNA_5639	protein_coding	0	0	0	64	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
jgi.p|Rhisto1|573340	gene_5294	mRNA_5294	protein_coding	2	2	2	86	0	0	0	0	0	0	0	0	0	41	0	1	0	4	2	0	0	1	0	1	0	0	0	0	1	43
jgi.p|Rhisto1|573366	gene_5206	mRNA_5206	protein_coding	0	4	1	88	0	0	0	0	0	0	0	0	0	42	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	46
jgi.p|Rhisto1|573396	gene_5389	mRNA_5389	protein_coding	0	3	1	112	0	0	0	0	0	0	0	0	0	50	0	0	0	7	1	0	0	0	0	1	0	0	0	0	2	56
jgi.p|Rhisto1|573479	gene_5632	mRNA_5632	protein_coding	0	0	0	79	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31
jgi.p|Rhisto1|573493	gene_5441	mRNA_5441	protein_coding	0	6	1	104	0	0	0	0	0	0	0	0	0	50	0	0	0	3	1	0	0	0	0	3	0	0	0	0	3	54
jgi.p|Rhisto1|573522	gene_5451	mRNA_5451	protein_coding	0	0	2	54	0	0	0	0	0	0	0	0	0	30	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	24
jgi.p|Rhisto1|573542	gene_5562	mRNA_5562	protein_coding	0	0	0	111	0	0	0	0	0	0	0	0	0	44	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	61
jgi.p|Rhisto1|573555	gene_5192	mRNA_5192	protein_coding	0	2	0	46	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	20
jgi.p|Rhisto1|573556	gene_5253	mRNA_5253	protein_coding	0	0	0	27	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
jgi.p|Rhisto1|573572	gene_5183	mRNA_5183	protein_coding	1	2	2	58	0	0	0	0	0	0	0	0	0	26	0	1	0	0	2	0	0	0	0	0	0	0	0	0	2	32
jgi.p|Rhisto1|573593	gene_5386	mRNA_5386	protein_coding	1	0	1	79	0	0	0	0	0	0	0	0	0	53	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	26
jgi.p|Rhisto1|573642	gene_5316	mRNA_5316	protein_coding	1	1	0	158	0	0	0	0	0	0	0	0	0	57	0	1	0	13	0	0	0	0	0	1	0	0	0	0	0	89
jgi.p|Rhisto1|573648	gene_5608	mRNA_5608	protein_coding	2	0	1	116	0	0	0	0	0	0	0	0	1	58	0	2	0	0	0	0	0	0	0	3	0	0	2	0	0	58
jgi.p|Rhisto1|573658	gene_5197	mRNA_5197	protein_coding	1	0	1	49	0	0	0	0	0	0	0	0	0	26	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	23
jgi.p|Rhisto1|573674	gene_5123	mRNA_5123	protein_coding	1	2	3	113	0	0	0	0	0	0	0	0	0	50	0	0	0	0	3	0	0	0	0	0	0	1	0	0	2	63
jgi.p|Rhisto1|573687	gene_5180	mRNA_5180	protein_coding	2	1	4	54	0	0	0	0	0	0	0	0	0	34	0	1	0	0	4	0	0	0	0	0	0	1	0	0	1	20
jgi.p|Rhisto1|573702	gene_5440	mRNA_5440	protein_coding	0	0	0	94	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46
jgi.p|Rhisto1|573731	gene_5404	mRNA_5404	protein_coding	0	0	0	79	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45
jgi.p|Rhisto1|573742	gene_5172	mRNA_5172	protein_coding	0	1	1	45	0	0	0	0	0	0	0	0	0	19	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	25
jgi.p|Rhisto1|573792	gene_5186	mRNA_5186	protein_coding	0	0	0	64	0	0	0	0	0	0	0	0	0	27	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	31
jgi.p|Rhisto1|573811	gene_5437	mRNA_5437	protein_coding	0	4	2	69	0	0	0	0	0	0	0	0	0	37	0	0	0	5	2	0	0	0	0	1	0	0	0	0	3	28
jgi.p|Rhisto1|573812	gene_5244	mRNA_5244	protein_coding	0	1	0	75	0	0	0	0	0	0	0	0	0	37	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	35
jgi.p|Rhisto1|573835	gene_5599	mRNA_5599	protein_coding	3	2	0	93	0	0	0	0	0	0	0	0	0	36	0	3	0	5	0	0	0	0	0	2	0	0	0	0	0	54
jgi.p|Rhisto1|573840	gene_5350	mRNA_5350	protein_coding	0	0	1	58	0	0	0	0	0	0	0	0	0	26	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	27
jgi.p|Rhisto1|573859	gene_5493	mRNA_5493	protein_coding	0	2	1	110	0	0	0	0	0	0	0	0	0	49	0	0	0	5	1	0	0	0	0	1	0	0	0	0	1	57
jgi.p|Rhisto1|573872	gene_5607	mRNA_5607	protein_coding	0	2	0	130	0	0	0	0	0	0	0	0	0	57	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	72
jgi.p|Rhisto1|573890	gene_5467	mRNA_5467	protein_coding	0	4	1	105	0	0	0	0	0	0	0	0	0	55	0	0	0	8	1	0	0	0	0	2	0	0	0	0	2	44
jgi.p|Rhisto1|573900	gene_5374	mRNA_5374	protein_coding	1	1	1	104	0	0	0	0	0	0	0	0	0	56	0	1	0	3	1	0	0	0	0	0	0	0	0	0	1	45
jgi.p|Rhisto1|573911	gene_5322	mRNA_5322	protein_coding	5	1	3	102	0	0	0	0	0	0	0	0	0	31	0	5	0	0	3	0	0	0	0	0	0	0	0	0	1	71
jgi.p|Rhisto1|573922	gene_5228	mRNA_5228	protein_coding	0	2	3	33	0	0	0	0	0	0	0	0	0	10	0	0	0	2	3	0	0	0	0	0	0	0	0	0	2	21
jgi.p|Rhisto1|573944	gene_5920	mRNA_5920	protein_coding	0	1	1	117	0	0	0	0	0	0	0	0	0	46	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	70
jgi.p|Rhisto1|573962	gene_6047	mRNA_6047	protein_coding	0	10	1	89	0	0	0	0	0	0	0	0	0	25	0	0	0	4	1	0	0	0	0	3	0	0	0	0	7	63
jgi.p|Rhisto1|573970	gene_5800	mRNA_5800	protein_coding	0	4	0	102	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	48
jgi.p|Rhisto1|573988	gene_5777	mRNA_5777	protein_coding	0	6	1	92	0	0	0	0	0	0	1	0	0	59	0	0	0	7	0	0	0	0	0	6	0	0	0	0	0	32
jgi.p|Rhisto1|574000	gene_6170	mRNA_6170	protein_coding	0	3	1	79	0	0	0	0	0	0	0	0	0	54	0	0	0	1	1	0	0	0	0	1	0	0	0	0	2	25
jgi.p|Rhisto1|574002	gene_5742	mRNA_5742	protein_coding	0	3	3	107	0	0	0	0	0	0	0	0	0	62	0	0	0	4	3	0	0	0	0	1	0	0	0	0	2	42
jgi.p|Rhisto1|574008	gene_5983	mRNA_5983	protein_coding	0	1	1	103	0	0	0	0	0	0	0	0	0	36	0	0	0	3	1	0	0	0	0	0	0	0	0	0	1	64
jgi.p|Rhisto1|574023	gene_6102	mRNA_6102	protein_coding	0	3	0	87	0	0	0	0	0	0	0	0	0	44	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	39
jgi.p|Rhisto1|574030	gene_5688	mRNA_5688	protein_coding	0	1	1	100	0	0	0	0	0	0	0	0	0	52	0	0	0	3	1	0	0	0	0	0	0	0	0	0	1	45
jgi.p|Rhisto1|574041	gene_5790	mRNA_5790	protein_coding	0	2	1	96	0	0	0	0	0	0	0	0	0	48	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	48
jgi.p|Rhisto1|574048	gene_6027	mRNA_6027	protein_coding	1	0	1	57	0	0	0	0	0	0	0	0	0	25	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	32
jgi.p|Rhisto1|574120	gene_5844	mRNA_5844	protein_coding	4	0	4	50	0	0	0	0	0	0	0	0	0	25	0	4	0	2	4	0	0	0	0	1	0	0	0	0	0	23
jgi.p|Rhisto1|574122	gene_5853	mRNA_5853	protein_coding	0	4	0	45	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	20
jgi.p|Rhisto1|574145	gene_5818	mRNA_5818	protein_coding	0	0	0	77	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47
jgi.p|Rhisto1|574153	gene_5971	mRNA_5971	protein_coding	0	1	1	82	0	0	0	0	0	0	0	0	0	48	0	0	0	3	1	0	0	0	0	0	0	0	0	0	1	31
jgi.p|Rhisto1|574156	gene_5778	mRNA_5778	protein_coding	1	5	0	104	0	0	0	0	0	0	0	0	0	48	0	1	0	11	0	0	0	0	0	0	0	0	0	0	5	45
jgi.p|Rhisto1|574162	gene_5913	mRNA_5913	protein_coding	1	8	3	143	0	0	0	0	0	0	0	0	0	51	0	0	0	26	3	0	0	0	1	5	0	0	0	0	4	71
jgi.p|Rhisto1|574201	gene_5716	mRNA_5716	protein_coding	0	1	1	54	0	0	0	0	0	0	0	0	0	20	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	32
jgi.p|Rhisto1|574231	gene_5808	mRNA_5808	protein_coding	1	5	2	105	0	0	0	0	0	0	0	0	0	42	0	1	0	0	2	0	0	0	0	0	0	0	0	0	5	63
jgi.p|Rhisto1|574270	gene_5804	mRNA_5804	protein_coding	0	0	0	48	0	0	0	0	0	0	0	0	0	23	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	23
jgi.p|Rhisto1|574286	gene_5710	mRNA_5710	protein_coding	0	0	0	66	0	0	0	0	0	0	0	0	0	25	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	36
jgi.p|Rhisto1|574310	gene_5721	mRNA_5721	protein_coding	1	1	1	87	0	0	0	0	0	0	0	0	0	23	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	64
jgi.p|Rhisto1|574315	gene_5708	mRNA_5708	protein_coding	0	0	1	82	0	0	0	0	0	0	0	0	0	33	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	39
jgi.p|Rhisto1|574319	gene_5821	mRNA_5821	protein_coding	0	2	3	60	0	0	0	0	0	0	0	0	0	35	0	0	0	1	3	0	0	0	0	0	0	0	0	0	2	24
jgi.p|Rhisto1|574336	gene_5985	mRNA_5985	protein_coding	0	2	2	103	0	0	0	0	0	0	0	0	0	47	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	56
jgi.p|Rhisto1|574354	gene_5845	mRNA_5845	protein_coding	0	1	0	49	0	0	0	0	0	0	0	0	0	21	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	22
jgi.p|Rhisto1|574398	gene_5977	mRNA_5977	protein_coding	0	4	2	112	0	0	0	0	0	0	0	0	0	34	0	0	0	7	2	0	0	0	0	0	0	0	0	0	4	71
jgi.p|Rhisto1|574485	gene_5879	mRNA_5879	protein_coding	0	2	0	64	0	0	0	0	0	0	0	0	0	38	0	0	0	5	0	0	0	0	0	1	0	0	0	0	1	22
jgi.p|Rhisto1|574490	gene_6087	mRNA_6087	protein_coding	0	7	1	85	0	0	0	0	0	0	0	0	0	53	0	0	0	2	1	0	0	0	0	0	0	0	0	0	7	30
jgi.p|Rhisto1|574506	gene_5697	mRNA_5697	protein_coding	0	0	1	69	0	0	0	0	0	0	0	0	0	41	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	28
jgi.p|Rhisto1|574516	gene_5933	mRNA_5933	protein_coding	2	2	1	88	0	0	0	0	0	0	0	0	0	49	0	2	0	0	1	0	0	0	0	1	0	0	1	0	2	39
jgi.p|Rhisto1|574624	gene_6035	mRNA_6035	protein_coding	0	1	0	56	0	0	0	0	0	0	0	0	0	28	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	24
jgi.p|Rhisto1|574647	gene_5822	mRNA_5822	protein_coding	1	16	29	132	0	0	0	0	0	0	0	0	0	100	0	0	0	2	29	0	0	0	0	2	0	1	0	0	15	31
jgi.p|Rhisto1|574689	gene_5840	mRNA_5840	protein_coding	3	0	1	67	0	0	0	0	0	0	0	0	0	39	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	28
jgi.p|Rhisto1|574732	gene_6123	mRNA_6123	protein_coding	0	0	0	64	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32
jgi.p|Rhisto1|574766	gene_5930	mRNA_5930	protein_coding	0	0	1	65	0	0	0	0	0	0	0	0	0	38	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	27
jgi.p|Rhisto1|574772	gene_5819	mRNA_5819	protein_coding	1	8	1	70	0	0	0	0	0	0	0	0	0	17	0	1	0	4	1	0	0	0	0	0	0	0	0	0	8	49
jgi.p|Rhisto1|574792	gene_5854	mRNA_5854	protein_coding	0	0	0	45	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
jgi.p|Rhisto1|574806	gene_5779	mRNA_5779	protein_coding	0	1	1	114	0	0	0	0	0	0	0	0	0	57	0	0	0	8	1	0	0	0	0	0	0	0	0	0	1	49
jgi.p|Rhisto1|574920	gene_5751	mRNA_5751	protein_coding	0	2	2	101	0	0	0	0	0	0	0	0	0	42	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	59
jgi.p|Rhisto1|574930	gene_5725	mRNA_5725	protein_coding	0	2	1	112	0	0	0	0	0	0	0	0	0	48	0	0	0	3	1	0	0	0	0	0	0	0	0	0	2	61
jgi.p|Rhisto1|574941	gene_5896	mRNA_5896	protein_coding	0	0	0	160	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96
jgi.p|Rhisto1|574962	gene_6817	mRNA_6817	protein_coding	0	0	0	64	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36
jgi.p|Rhisto1|574963	gene_6834	mRNA_6834	protein_coding	0	0	0	122	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70
jgi.p|Rhisto1|575014	gene_6814	mRNA_6814	protein_coding	0	0	0	52	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
jgi.p|Rhisto1|575027	gene_6894	mRNA_6894	protein_coding	0	0	5	111	0	0	0	0	0	1	0	0	0	35	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	76
jgi.p|Rhisto1|575059	gene_7076	mRNA_7076	protein_coding	0	1	0	75	0	0	0	0	0	0	0	0	0	25	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	49
jgi.p|Rhisto1|575060	gene_7096	mRNA_7096	protein_coding	1	0	1	84	0	0	0	0	0	0	0	0	0	39	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	45
jgi.p|Rhisto1|575064	gene_6873	mRNA_6873	protein_coding	1	0	0	88	0	0	0	0	0	0	0	0	0	39	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	47
jgi.p|Rhisto1|575081	gene_7104	mRNA_7104	protein_coding	2	0	1	59	0	0	0	0	0	0	1	0	0	33	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	26
jgi.p|Rhisto1|575083	gene_6999	mRNA_6999	protein_coding	0	1	0	98	0	0	0	0	0	0	0	0	0	36	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	59
jgi.p|Rhisto1|575087	gene_6788	mRNA_6788	protein_coding	1	2	3	65	0	0	0	0	0	0	0	0	0	34	0	0	0	2	3	0	0	0	0	0	0	1	0	0	2	29
jgi.p|Rhisto1|575101	gene_7008	mRNA_7008	protein_coding	2	1	2	77	0	0	0	0	0	0	0	0	0	53	0	0	0	0	2	0	0	0	0	0	0	2	0	0	1	24
jgi.p|Rhisto1|575109	gene_6686	mRNA_6686	protein_coding	0	1	3	58	0	0	0	0	0	0	0	0	0	20	0	0	0	2	3	0	0	0	0	0	0	0	0	0	1	36
jgi.p|Rhisto1|575117	gene_6957	mRNA_6957	protein_coding	2	0	2	71	0	0	0	0	0	0	0	0	0	30	0	2	0	5	2	0	0	0	0	2	0	0	1	0	0	36
jgi.p|Rhisto1|575129	gene_6895	mRNA_6895	protein_coding	0	0	0	72	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56
jgi.p|Rhisto1|575132	gene_6985	mRNA_6985	protein_coding	2	4	6	70	0	0	0	0	0	0	0	1	0	23	0	2	0	12	5	0	0	0	0	4	0	0	2	0	3	36
jgi.p|Rhisto1|575159	gene_6700	mRNA_6700	protein_coding	0	3	0	63	0	0	0	0	0	0	0	0	0	30	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	33
jgi.p|Rhisto1|575165	gene_6699	mRNA_6699	protein_coding	0	1	1	79	0	0	0	0	0	0	0	0	0	42	0	0	0	4	1	0	0	0	0	0	0	0	0	0	1	33
jgi.p|Rhisto1|575166	gene_7122	mRNA_7122	protein_coding	0	2	3	89	0	0	0	0	0	0	0	0	0	29	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	60
jgi.p|Rhisto1|575215	gene_6770	mRNA_6770	protein_coding	0	0	1	109	0	0	0	0	0	0	0	0	0	53	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	48
jgi.p|Rhisto1|575246	gene_6844	mRNA_6844	protein_coding	0	2	0	82	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	47
jgi.p|Rhisto1|575286	gene_6709	mRNA_6709	protein_coding	0	1	1	113	0	0	0	0	0	0	0	0	0	80	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	33
jgi.p|Rhisto1|575287	gene_6735	mRNA_6735	protein_coding	0	0	1	111	0	0	0	0	0	0	0	0	0	45	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	63
jgi.p|Rhisto1|575301	gene_7085	mRNA_7085	protein_coding	0	1	3	82	0	0	0	0	0	0	0	0	0	23	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	59
jgi.p|Rhisto1|575305	gene_7069	mRNA_7069	protein_coding	0	0	2	89	0	0	0	0	0	1	0	0	0	45	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	44
jgi.p|Rhisto1|575350	gene_7099	mRNA_7099	protein_coding	0	3	2	42	0	0	0	0	0	0	0	0	0	24	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	18
jgi.p|Rhisto1|575375	gene_6961	mRNA_6961	protein_coding	2	2	3	87	0	0	0	0	0	2	0	0	0	44	0	2	0	5	1	0	0	0	0	0	0	0	0	0	2	38
jgi.p|Rhisto1|575386	gene_6849	mRNA_6849	protein_coding	2	6	1	143	0	0	0	0	0	1	0	0	0	39	0	2	0	16	0	0	0	0	0	2	0	0	0	0	4	90
jgi.p|Rhisto1|575392	gene_6733	mRNA_6733	protein_coding	0	4	5	97	0	0	0	0	0	0	1	3	0	55	0	0	0	12	1	0	0	0	0	0	0	0	0	0	4	30
jgi.p|Rhisto1|575393	gene_6701	mRNA_6701	protein_coding	1	0	1	86	0	0	0	0	0	0	0	0	0	44	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	42
